Title,Region,City,Category,Sub-Category,Sales(USD),Quantity(Units),Discount(Sum),Profit(USD),Profit_Margin(%)
,"('South',)",Jackson,Technology,Machines,2009.98,4,1.0,-2630.99,-130.9
,"('South',)",Jackson,Technology,Phones,1057.25,13,0.6,196.96,18.63
,"('South',)",Jacksonville,Furniture,Bookcases,2015.47,16,0.62,89.57,4.44
,"('South',)",Jacksonville,Furniture,Chairs,3079.82,17,0.9,470.81,15.29
,"('South',)",Jacksonville,Furniture,Furnishings,577.3,31,0.6,116.06,20.1
,"('South',)",Jacksonville,Furniture,Tables,433.4,4,0.2,56.49,13.03
,"('South',)",Jacksonville,Office Supplies,Appliances,1099.53,18,1.0,16.22,1.48
,"('South',)",Jacksonville,Office Supplies,Art,198.53,29,1.0,49.33,24.85
,"('South',)",Jacksonville,Office Supplies,Binders,1817.64,67,9.2,-2452.14,-134.91
,"('South',)",Jacksonville,Office Supplies,Envelopes,92.97,11,0.2,40.37,43.42
,"('South',)",Jacksonville,Office Supplies,Labels,7.31,1,0.0,3.44,47.06
,"('South',)",Jacksonville,Office Supplies,Paper,747.11,77,2.0,303.6,40.64
,"('South',)",Jacksonville,Office Supplies,Storage,2776.21,32,0.6,210.26,7.57
,"('South',)",Jacksonville,Office Supplies,Supplies,62.27,7,0.2,14.81,23.78
,"('South',)",Jacksonville,Technology,Accessories,287.52,15,0.6,-7.43,-2.58
,"('South',)",Jacksonville,Technology,Copiers,479.98,2,0.2,90.0,18.75
,"('South',)",Jacksonville,Technology,Machines,2135.68,5,0.9,-291.83,-13.66
,"('South',)",Jacksonville,Technology,Phones,3856.85,30,1.0,607.53,15.75
,"('South',)",Lafayette,Furniture,Bookcases,141.96,2,0.0,39.75,28.0
,"('South',)",Lafayette,Furniture,Chairs,1661.31,18,0.4,291.93,17.57
,"('South',)",Lafayette,Furniture,Tables,27.41,3,0.4,-14.16,-51.66
,"('South',)",Lafayette,Office Supplies,Art,309.72,10,0.0,93.8,30.29
,"('South',)",Lafayette,Office Supplies,Binders,2.95,2,0.7,-2.06,-69.83
,"('South',)",Lafayette,Office Supplies,Fasteners,55.1,6,0.2,18.6,33.76
,"('South',)",Lafayette,Office Supplies,Labels,14.73,3,0.0,7.22,49.02
,"('South',)",Lafayette,Office Supplies,Paper,12.96,2,0.0,6.22,47.99
,"('South',)",Lafayette,Office Supplies,Storage,499.84,8,0.0,19.72,3.95
,"('South',)",Lake Charles,Furniture,Bookcases,314.35,3,0.2,-15.72,-5.0
,"('South',)",Lake Charles,Furniture,Chairs,51.96,2,0.0,12.99,25.0
,"('South',)",Lake Charles,Office Supplies,Binders,51.41,13,1.1,17.09,33.24
,"('South',)",Lake Charles,Office Supplies,Paper,349.74,11,0.4,130.83,37.41
,"('South',)",Lake Charles,Office Supplies,Storage,18.16,2,0.2,1.82,10.02
,"('South',)",Lakeland,Furniture,Chairs,683.95,3,0.2,42.75,6.25
,"('South',)",Lakeland,Furniture,Furnishings,45.7,3,0.2,5.14,11.25
,"('South',)",Louisville,Furniture,Bookcases,349.97,7,0.5,-216.98,-62.0
,"('South',)",Louisville,Furniture,Chairs,2764.92,18,0.1,486.93,17.61
,"('South',)",Louisville,Furniture,Furnishings,20.94,3,0.0,6.07,28.99
,"('South',)",Louisville,Office Supplies,Appliances,48.22,3,0.0,13.32,27.62
,"('South',)",Louisville,Office Supplies,Art,22.32,5,0.2,5.3,23.75
,"('South',)",Louisville,Office Supplies,Binders,358.21,35,3.4,12.04,3.36
,"('South',)",Louisville,Office Supplies,Paper,133.85,10,0.0,61.66,46.07
,"('South',)",Louisville,Office Supplies,Storage,515.44,10,0.6,-104.5,-20.27
,"('South',)",Louisville,Office Supplies,Supplies,14.72,5,0.2,-3.31,-22.49
,"('South',)",Louisville,Technology,Accessories,675.32,24,0.2,183.37,27.15
,"('South',)",Louisville,Technology,Phones,897.2,16,0.4,-53.47,-5.96
,"('South',)",Macon,Furniture,Tables,73.92,1,0.5,-45.83,-62.0
,"('South',)",Macon,Office Supplies,Binders,26.16,4,0.0,12.82,49.01
,"('South',)",Macon,Office Supplies,Labels,15.0,4,0.0,7.2,48.0
,"('South',)",Macon,Office Supplies,Paper,38.88,6,0.0,18.66,47.99
,"('South',)",Macon,Office Supplies,Storage,2432.94,15,0.2,366.43,15.06
,"('South',)",Macon,Technology,Phones,306.56,6,0.0,84.06,27.42
,"('South',)",Melbourne,Furniture,Tables,949.89,13,0.8,-247.09,-26.01
,"('South',)",Melbourne,Office Supplies,Art,19.73,9,0.2,1.73,8.77
,"('South',)",Melbourne,Office Supplies,Binders,15.65,8,1.4,-11.83,-75.59
,"('South',)",Melbourne,Office Supplies,Envelopes,12.77,6,0.2,4.63,36.26
,"('South',)",Melbourne,Office Supplies,Fasteners,4.67,2,0.2,1.46,31.26
,"('South',)",Melbourne,Office Supplies,Paper,171.27,9,0.4,60.34,35.23
,"('South',)",Melbourne,Office Supplies,Storage,95.62,2,0.2,9.56,10.0
,"('South',)",Melbourne,Office Supplies,Supplies,15.36,2,0.2,-3.26,-21.22
,"('South',)",Melbourne,Technology,Accessories,1326.96,6,0.4,214.38,16.16
,"('South',)",Melbourne,Technology,Phones,2046.01,20,1.2,216.75,10.59
,"('South',)",Memphis,Furniture,Bookcases,102.83,1,0.15,-6.05,-5.88
,"('South',)",Memphis,Furniture,Chairs,5531.02,31,1.4,-373.15,-6.75
,"('South',)",Memphis,Furniture,Furnishings,163.46,15,0.8,7.46,4.56
,"('South',)",Memphis,Furniture,Tables,189.88,3,0.4,-94.94,-50.0
,"('South',)",Memphis,Office Supplies,Appliances,269.27,16,1.6,-182.16,-67.65
,"('South',)",Memphis,Office Supplies,Art,55.65,8,0.4,15.75,28.3
,"('South',)",Memphis,Office Supplies,Binders,2304.61,14,0.9,-742.15,-32.2
,"('South',)",Memphis,Office Supplies,Paper,73.38,5,0.2,31.59,43.05
,"('South',)",Memphis,Office Supplies,Storage,462.88,9,0.2,-10.14,-2.19
,"('South',)",Memphis,Office Supplies,Supplies,15.88,5,0.2,-3.77,-23.74
,"('South',)",Memphis,Technology,Accessories,495.58,14,0.4,114.83,23.17
,"('South',)",Memphis,Technology,Phones,911.84,17,0.2,201.91,22.14
,"('South',)",Miami,Furniture,Chairs,383.61,7,0.1,63.93,16.67
,"('South',)",Miami,Furniture,Furnishings,170.38,8,1.2,-8.98,-5.27
,"('South',)",Miami,Office Supplies,Appliances,4.84,2,0.8,-12.09,-249.79
,"('South',)",Miami,Office Supplies,Art,7.15,3,0.2,0.72,10.07
,"('South',)",Miami,Office Supplies,Binders,2203.24,17,2.4,-3742.06,-169.84
,"('South',)",Miami,Office Supplies,Envelopes,29.34,3,0.0,14.67,50.0
,"('South',)",Miami,Office Supplies,Paper,107.63,13,0.2,50.54,46.96
,"('South',)",Miami,Office Supplies,Storage,593.19,7,0.0,76.25,12.85
,"('South',)",Miami,Technology,Accessories,431.14,9,0.2,-26.95,-6.25
,"('South',)",Mobile,Furniture,Chairs,230.28,3,0.2,23.03,10.0
,"('South',)",Mobile,Furniture,Furnishings,77.71,6,0.6,24.13,31.05
,"('South',)",Mobile,Office Supplies,Binders,125.43,8,0.0,62.72,50.0
,"('South',)",Mobile,Office Supplies,Envelopes,62.24,8,0.0,29.25,47.0
,"('South',)",Mobile,Office Supplies,Paper,176.5,12,0.2,69.07,39.13
,"('South',)",Mobile,Technology,Copiers,719.98,3,0.2,135.0,18.75
,"('South',)",Mobile,Technology,Machines,3040.0,8,0.0,1459.2,48.0
,"('South',)",Monroe,Furniture,Chairs,365.51,10,0.3,49.6,13.57
,"('South',)",Monroe,Furniture,Furnishings,679.57,10,0.4,54.96,8.09
,"('South',)",Monroe,Furniture,Tables,902.71,3,0.2,33.85,3.75
,"('South',)",Monroe,Office Supplies,Appliances,1648.6,7,0.0,461.45,27.99
,"('South',)",Monroe,Office Supplies,Art,100.33,9,0.4,20.02,19.95
,"('South',)",Monroe,Office Supplies,Binders,1607.34,18,1.6,-940.13,-58.49
,"('South',)",Monroe,Office Supplies,Envelopes,54.9,5,0.0,26.9,49.0
,"('South',)",Monroe,Office Supplies,Fasteners,51.63,15,0.6,6.41,12.42
,"('South',)",Monroe,Office Supplies,Paper,270.14,30,1.2,101.59,37.61
,"('South',)",Monroe,Office Supplies,Storage,1202.65,18,0.6,-226.38,-18.82
,"('South',)",Monroe,Office Supplies,Supplies,27.14,6,0.4,2.95,10.87
,"('South',)",Monroe,Technology,Accessories,1015.8,15,0.4,334.37,32.92
,"('South',)",Monroe,Technology,Copiers,2879.95,6,0.2,1007.98,35.0
,"('South',)",Monroe,Technology,Machines,23565.33,16,1.2,-1791.89,-7.6
,"('South',)",Monroe,Technology,Phones,1335.45,16,0.4,303.57,22.73
,"('South',)",Montgomery,Furniture,Bookcases,432.19,10,0.65,-16.94,-3.92
,"('South',)",Montgomery,Furniture,Chairs,383.61,9,0.3,-5.48,-1.43
,"('South',)",Montgomery,Furniture,Furnishings,7.76,1,0.6,-2.13,-27.45
,"('South',)",Montgomery,Office Supplies,Art,82.93,19,0.2,31.43,37.9
,"('South',)",Montgomery,Office Supplies,Binders,24.68,7,0.8,8.39,34.0
,"('South',)",Montgomery,Office Supplies,Fasteners,15.0,3,0.0,7.2,48.0
,"('South',)",Montgomery,Office Supplies,Labels,29.24,5,0.2,9.87,33.76
,"('South',)",Montgomery,Office Supplies,Paper,294.21,14,0.4,111.74,37.98
,"('South',)",Montgomery,Office Supplies,Storage,48.56,5,0.4,-7.35,-15.14
,"('South',)",Montgomery,Technology,Accessories,544.7,5,0.4,90.61,16.63
,"('South',)",Montgomery,Technology,Machines,1362.9,3,0.3,-19.47,-1.43
,"('South',)",Montgomery,Technology,Phones,3009.13,20,1.0,280.28,9.31
,"('South',)",Murfreesboro,Furniture,Chairs,1731.2,7,0.5,76.42,4.41
,"('South',)",Murfreesboro,Furniture,Furnishings,80.95,3,0.2,22.44,27.72
,"('South',)",Murfreesboro,Office Supplies,Appliances,826.11,3,0.0,322.18,39.0
,"('South',)",Murfreesboro,Office Supplies,Art,11.76,4,0.0,3.18,27.04
,"('South',)",Murfreesboro,Office Supplies,Binders,104.48,9,0.2,45.92,43.95
,"('South',)",Murfreesboro,Office Supplies,Envelopes,64.52,6,0.0,31.95,49.52
,"('South',)",Murfreesboro,Office Supplies,Fasteners,12.67,7,0.0,4.56,35.99
,"('South',)",Murfreesboro,Office Supplies,Labels,20.7,2,0.0,9.94,48.02
,"('South',)",Murfreesboro,Office Supplies,Paper,284.58,33,0.6,125.16,43.98
,"('South',)",Murfreesboro,Technology,Accessories,527.41,18,0.2,139.91,26.53
,"('South',)",Murfreesboro,Technology,Phones,57.41,6,0.2,5.74,10.0
,"('South',)",Murray,Furniture,Furnishings,548.96,5,0.4,34.97,6.37
,"('South',)",Murray,Furniture,Tables,69.38,1,0.5,-47.18,-68.0
,"('South',)",Murray,Office Supplies,Appliances,72.8,5,0.0,19.66,27.01
,"('South',)",Murray,Office Supplies,Art,96.18,9,0.4,14.07,14.63
,"('South',)",Murray,Office Supplies,Binders,54.79,6,0.7,-40.18,-73.33
,"('South',)",Murray,Office Supplies,Paper,49.79,11,0.2,20.85,41.88
,"('South',)",Murray,Office Supplies,Storage,637.08,3,0.0,84.21,13.22
,"('South',)",Murray,Office Supplies,Supplies,31.68,4,0.2,2.77,8.74
,"('South',)",Murray,Technology,Accessories,89.57,4,0.2,-1.12,-1.25
,"('South',)",Murray,Technology,Phones,2003.17,4,0.2,250.4,12.5
,"('South',)",Palm Coast,Furniture,Bookcases,180.59,2,0.7,-240.78,-133.33
,"('South',)",Palm Coast,Furniture,Chairs,112.65,1,0.2,11.26,10.0
,"('South',)",Palm Coast,Furniture,Furnishings,232.92,10,0.2,63.63,27.32
,"('South',)",Palm Coast,Furniture,Tables,842.94,3,0.0,160.16,19.0
,"('South',)",Palm Coast,Office Supplies,Appliances,100.44,6,0.0,35.16,35.01
,"('South',)",Palm Coast,Office Supplies,Art,243.66,19,0.0,67.79,27.82
,"('South',)",Palm Coast,Office Supplies,Binders,153.55,3,0.2,51.82,33.75
,"('South',)",Palm Coast,Office Supplies,Envelopes,24.45,4,0.2,8.86,36.24
,"('South',)",Palm Coast,Office Supplies,Fasteners,40.57,11,0.0,16.27,40.1
,"('South',)",Palm Coast,Office Supplies,Paper,400.11,23,0.6,144.9,36.22
,"('South',)",Palm Coast,Office Supplies,Storage,62.18,1,0.0,16.79,27.0
,"('South',)",Palm Coast,Office Supplies,Supplies,6.8,1,0.2,0.51,7.5
,"('South',)",Palm Coast,Technology,Accessories,92.73,7,0.2,9.1,9.81
,"('South',)",Palm Coast,Technology,Machines,686.32,2,0.2,223.05,32.5
,"('South',)",Palm Coast,Technology,Phones,143.64,9,0.2,10.77,7.5
,"('South',)",Pembroke Pines,Furniture,Tables,375.46,3,0.45,-157.01,-41.82
,"('South',)",Pembroke Pines,Office Supplies,Appliances,73.28,4,0.0,21.25,29.0
,"('South',)",Pembroke Pines,Office Supplies,Art,63.13,5,0.4,4.92,7.79
,"('South',)",Pembroke Pines,Office Supplies,Binders,102.72,3,0.2,37.24,36.25
,"('South',)",Pembroke Pines,Office Supplies,Envelopes,58.4,10,0.4,20.81,35.63
,"('South',)",Pembroke Pines,Office Supplies,Paper,42.68,9,0.2,16.42,38.47
,"('South',)",Pembroke Pines,Office Supplies,Storage,272.94,3,0.0,0.0,0.0
,"('South',)",Pembroke Pines,Technology,Accessories,226.47,6,0.4,-4.61,-2.04
,"('South',)",Pembroke Pines,Technology,Phones,84.95,5,0.0,22.09,26.0
,"('South',)",Raleigh,Furniture,Furnishings,46.15,3,0.2,12.11,26.24
,"('South',)",Raleigh,Office Supplies,Paper,45.72,8,0.2,17.62,38.54
,"('South',)",Raleigh,Office Supplies,Storage,403.0,5,0.4,-94.74,-23.51
,"('South',)",Raleigh,Technology,Phones,1427.88,5,0.2,201.88,14.14
,"('South',)",Richmond,Furniture,Bookcases,241.96,2,0.0,33.87,14.0
,"('South',)",Richmond,Furniture,Chairs,579.49,10,0.5,16.81,2.9
,"('South',)",Richmond,Furniture,Furnishings,315.55,20,0.0,76.02,24.09
,"('South',)",Richmond,Office Supplies,Appliances,73.09,3,1.0,-11.55,-15.8
,"('South',)",Richmond,Office Supplies,Art,42.08,13,0.0,12.15,28.87
,"('South',)",Richmond,Office Supplies,Binders,1401.41,28,0.4,492.89,35.17
,"('South',)",Richmond,Office Supplies,Envelopes,70.71,6,0.2,29.52,41.75
,"('South',)",Richmond,Office Supplies,Labels,346.68,8,0.0,169.36,48.85
,"('South',)",Richmond,Office Supplies,Paper,866.38,27,0.0,416.84,48.11
,"('South',)",Richmond,Office Supplies,Storage,1844.77,23,0.0,150.6,8.16
,"('South',)",Richmond,Technology,Accessories,1287.45,5,0.0,244.62,19.0
,"('South',)",Richmond,Technology,Copiers,899.97,3,0.0,314.99,35.0
,"('South',)",Richmond,Technology,Machines,532.72,2,0.2,53.27,10.0
,"('South',)",Richmond,Technology,Phones,1542.85,15,0.2,391.61,25.38
,"('South',)",Roswell,Furniture,Bookcases,242.35,3,0.2,9.09,3.75
,"('South',)",Roswell,Furniture,Chairs,809.35,13,0.4,99.95,12.35
,"('South',)",Roswell,Furniture,Furnishings,75.59,8,0.2,18.9,25.0
,"('South',)",Roswell,Furniture,Tables,376.87,3,0.4,-213.56,-56.67
,"('South',)",Roswell,Office Supplies,Appliances,241.6,11,0.2,45.69,18.91
,"('South',)",Roswell,Office Supplies,Art,100.92,19,0.4,21.19,21.0
,"('South',)",Roswell,Office Supplies,Binders,2911.58,20,0.8,1355.12,46.54
,"('South',)",Roswell,Office Supplies,Envelopes,15.28,2,0.0,7.49,49.02
,"('South',)",Roswell,Office Supplies,Fasteners,5.43,3,0.0,1.79,32.97
,"('South',)",Roswell,Office Supplies,Labels,28.86,5,0.0,13.27,45.98
,"('South',)",Roswell,Office Supplies,Paper,611.39,34,0.2,279.56,45.73
,"('South',)",Roswell,Office Supplies,Storage,42.76,1,0.0,11.12,26.01
,"('South',)",Roswell,Office Supplies,Supplies,27.93,3,0.0,8.1,29.0
,"('South',)",Roswell,Technology,Accessories,1471.77,25,0.4,329.47,22.39
,"('South',)",Roswell,Technology,Machines,479.97,3,0.0,239.99,50.0
,"('South',)",Roswell,Technology,Phones,1114.47,12,0.8,165.36,14.84
,"('South',)",Saint Petersburg,Furniture,Bookcases,1194.17,5,0.15,210.73,17.65
,"('South',)",Saint Petersburg,Furniture,Chairs,1059.12,4,0.0,307.14,29.0
,"('South',)",Saint Petersburg,Furniture,Furnishings,516.24,18,0.2,92.9,18.0
,"('South',)",Saint Petersburg,Furniture,Tables,481.18,2,0.4,-120.29,-25.0
,"('South',)",Saint Petersburg,Office Supplies,Art,5.25,2,0.2,0.59,11.24
,"('South',)",Saint Petersburg,Office Supplies,Binders,72.06,17,0.6,29.85,41.42
,"('South',)",Saint Petersburg,Office Supplies,Envelopes,57.9,5,0.0,28.95,50.0
,"('South',)",Saint Petersburg,Office Supplies,Fasteners,18.58,7,0.0,7.61,40.96
,"('South',)",Saint Petersburg,Office Supplies,Labels,274.77,9,0.0,126.39,46.0
,"('South',)",Saint Petersburg,Office Supplies,Paper,69.07,12,0.2,30.49,44.14
,"('South',)",Saint Petersburg,Office Supplies,Storage,148.72,10,0.0,19.65,13.21
,"('South',)",Saint Petersburg,Technology,Accessories,302.17,14,0.2,58.55,19.38
,"('South',)",Saint Petersburg,Technology,Machines,1327.66,9,0.6,166.71,12.56
,"('South',)",Saint Petersburg,Technology,Phones,429.54,7,0.6,46.68,10.87
,"('South',)",Salem,Furniture,Bookcases,341.96,2,0.0,78.65,23.0
,"('South',)",Salem,Furniture,Chairs,1587.25,8,0.3,11.27,0.71
,"('South',)",Salem,Furniture,Furnishings,85.44,7,0.8,2.09,2.45
,"('South',)",Salem,Furniture,Tables,386.91,9,0.5,-185.72,-48.0
,"('South',)",Salem,Office Supplies,Art,4.3,2,0.0,1.42,33.02
,"('South',)",Salem,Office Supplies,Binders,10.44,1,0.0,4.8,45.98
,"('South',)",Salem,Office Supplies,Envelopes,262.43,8,0.2,122.2,46.56
,"('South',)",Salem,Office Supplies,Paper,243.33,12,0.0,114.04,46.87
,"('South',)",Salem,Office Supplies,Storage,622.95,10,0.6,46.48,7.46
,"('South',)",Salem,Technology,Accessories,1719.79,5,0.2,747.43,43.46
,"('South',)",Salem,Technology,Phones,355.38,5,0.2,31.12,8.76
,"('South',)",Smyrna,Furniture,Bookcases,541.94,4,0.0,113.19,20.89
,"('South',)",Smyrna,Furniture,Chairs,172.76,2,0.1,13.44,7.78
,"('South',)",Smyrna,Furniture,Furnishings,188.53,15,0.2,44.96,23.85
,"('South',)",Smyrna,Furniture,Tables,2348.82,9,0.0,399.3,17.0
,"('South',)",Smyrna,Office Supplies,Appliances,1041.74,11,0.2,227.22,21.81
,"('South',)",Smyrna,Office Supplies,Art,12.16,5,0.0,4.2,34.54
,"('South',)",Smyrna,Office Supplies,Binders,128.65,17,1.4,-37.28,-28.98
,"('South',)",Smyrna,Office Supplies,Envelopes,167.96,2,0.0,78.94,47.0
,"('South',)",Smyrna,Office Supplies,Fasteners,9.45,5,0.0,0.19,2.01
,"('South',)",Smyrna,Office Supplies,Labels,15.12,6,0.4,5.33,35.25
,"('South',)",Smyrna,Office Supplies,Paper,930.62,25,0.6,433.76,46.61
,"('South',)",Smyrna,Office Supplies,Storage,235.42,4,0.0,3.16,1.34
,"('South',)",Smyrna,Technology,Accessories,328.89,10,0.2,23.42,7.12
,"('South',)",Smyrna,Technology,Phones,1130.55,23,0.6,185.28,16.39
,"('South',)",Springfield,Furniture,Chairs,261.96,2,0.0,23.58,9.0
,"('South',)",Springfield,Furniture,Furnishings,91.92,3,0.0,31.29,34.04
,"('South',)",Springfield,Furniture,Tables,2258.25,16,0.8,-999.45,-44.26
,"('South',)",Springfield,Office Supplies,Appliances,1766.02,8,0.0,513.3,29.07
,"('South',)",Springfield,Office Supplies,Art,244.9,21,0.2,56.33,23.0
,"('South',)",Springfield,Office Supplies,Binders,905.65,12,2.3,-1487.7,-164.27
,"('South',)",Springfield,Office Supplies,Labels,76.89,6,0.0,38.36,49.89
,"('South',)",Springfield,Office Supplies,Paper,846.72,29,0.6,334.28,39.48
,"('South',)",Springfield,Office Supplies,Storage,1067.17,7,0.0,189.76,17.78
,"('South',)",Springfield,Office Supplies,Supplies,25.76,7,0.0,0.52,2.02
,"('South',)",Springfield,Technology,Accessories,389.91,9,0.0,147.86,37.92
,"('South',)",Springfield,Technology,Machines,4899.93,7,0.0,2400.97,49.0
,"('South',)",Springfield,Technology,Phones,509.62,10,0.6,43.77,8.59
,"('South',)",Suffolk,Furniture,Chairs,225.3,2,0.2,22.53,10.0
,"('South',)",Suffolk,Furniture,Furnishings,747.34,20,0.2,155.33,20.78
,"('South',)",Suffolk,Furniture,Tables,85.98,1,0.0,22.35,25.99
,"('South',)",Suffolk,Office Supplies,Appliances,663.94,4,0.2,82.99,12.5
,"('South',)",Suffolk,Office Supplies,Art,11.75,5,0.4,1.37,11.66
,"('South',)",Suffolk,Office Supplies,Binders,1267.92,5,0.4,474.21,37.4
,"('South',)",Suffolk,Office Supplies,Fasteners,11.3,3,0.2,-2.12,-18.76
,"('South',)",Suffolk,Office Supplies,Labels,281.61,11,0.2,129.69,46.05
,"('South',)",Suffolk,Office Supplies,Paper,133.03,7,0.2,61.28,46.06
,"('South',)",Suffolk,Office Supplies,Supplies,35.06,2,0.0,10.52,30.01
,"('South',)",Suffolk,Technology,Accessories,528.64,9,0.2,119.8,22.66
,"('South',)",Suffolk,Technology,Phones,1001.58,2,0.2,125.2,12.5
,"('South',)",Tallahassee,Office Supplies,Binders,35.63,6,1.4,-26.12,-73.31
,"('South',)",Tallahassee,Office Supplies,Storage,704.76,5,0.2,26.43,3.75
,"('South',)",Tamarac,Furniture,Chairs,99.37,2,0.3,-7.1,-7.15
,"('South',)",Tamarac,Furniture,Furnishings,33.57,2,0.2,-5.45,-16.23
,"('South',)",Tamarac,Office Supplies,Appliances,194.53,2,0.2,24.32,12.5
,"('South',)",Tamarac,Office Supplies,Binders,298.5,17,1.9,-186.0,-62.31
,"('South',)",Tamarac,Office Supplies,Supplies,961.48,5,0.2,-204.31,-21.25
,"('South',)",Tampa,Furniture,Bookcases,148.26,3,0.15,15.7,10.59
,"('South',)",Tampa,Furniture,Chairs,2641.87,16,0.5,237.48,8.99
,"('South',)",Tampa,Furniture,Furnishings,202.65,29,1.2,43.51,21.47
,"('South',)",Tampa,Furniture,Tables,393.17,3,0.5,-204.45,-52.0
,"('South',)",Tampa,Office Supplies,Appliances,107.34,11,0.4,20.84,19.41
,"('South',)",Tampa,Office Supplies,Art,12.23,5,0.2,3.12,25.51
,"('South',)",Tampa,Office Supplies,Binders,194.59,26,4.2,-119.94,-61.64
,"('South',)",Tampa,Office Supplies,Envelopes,7.64,1,0.0,3.74,48.95
,"('South',)",Tampa,Office Supplies,Labels,12.32,4,0.0,5.92,48.05
,"('South',)",Tampa,Office Supplies,Paper,820.67,30,1.0,321.8,39.21
,"('South',)",Tampa,Office Supplies,Storage,179.52,4,0.4,21.52,11.99
,"('South',)",Tampa,Office Supplies,Supplies,17.0,2,0.0,4.42,26.0
,"('South',)",Tampa,Technology,Accessories,262.63,16,0.0,96.29,36.66
,"('South',)",Tampa,Technology,Phones,797.92,8,0.0,219.64,27.53
,"('South',)",Thomasville,Office Supplies,Appliances,168.1,5,0.0,43.71,26.0
,"('South',)",Thomasville,Office Supplies,Binders,456.59,2,0.7,-304.39,-66.67
,"('South',)",Thomasville,Office Supplies,Labels,18.75,5,0.0,9.0,48.0
,"('South',)",Thomasville,Office Supplies,Paper,38.52,9,0.0,17.34,45.02
,"('South',)",Thomasville,Office Supplies,Supplies,52.14,7,0.2,5.87,11.26
,"('South',)",Thomasville,Technology,Accessories,59.98,3,0.2,12.0,20.01
,"('South',)",Thomasville,Technology,Machines,4895.99,9,0.7,-6409.9,-130.92
,"('South',)",Virginia Beach,Furniture,Tables,298.12,6,0.3,-4.26,-1.43
,"('South',)",Virginia Beach,Office Supplies,Art,25.37,10,0.2,7.01,27.63
,"('South',)",Virginia Beach,Office Supplies,Binders,2715.93,7,0.0,1276.49,47.0
,"('South',)",Virginia Beach,Office Supplies,Fasteners,3.76,2,0.0,1.32,35.11
,"('South',)",Virginia Beach,Office Supplies,Labels,11.7,2,0.2,3.95,33.76
,"('South',)",Virginia Beach,Office Supplies,Paper,22.48,1,0.0,10.34,46.0
,"('South',)",Virginia Beach,Office Supplies,Storage,331.54,3,0.2,-82.88,-25.0
,"('South',)",Virginia Beach,Technology,Accessories,101.23,5,0.2,33.97,33.56
,"('South',)",Virginia Beach,Technology,Machines,1919.98,3,0.2,216.0,11.25
,"('South',)",Virginia Beach,Technology,Phones,617.97,3,0.0,173.03,28.0
,"('South',)",Warner Robins,Furniture,Chairs,1847.84,8,0.0,421.49,22.81
,"('South',)",Warner Robins,Furniture,Furnishings,119.32,5,0.0,39.77,33.33
,"('South',)",Warner Robins,Office Supplies,Paper,45.36,7,0.0,21.77,47.99
,"('South',)",Waynesboro,Furniture,Chairs,717.72,3,0.2,71.77,10.0
,"('South',)",Waynesboro,Furniture,Furnishings,157.21,6,0.0,35.87,22.82
